Label,Type,Value,Unit
Ceratopogonidae,Perimeter,5.58,mm
Ceratopogonidae,Perimeter,6.08,mm
Ceratopogonidae,Perimeter,6.33,mm
Ceratopogonidae,Perimeter,6.74,mm

