Label,Type,Value,Unit
Heptageniidae,Distance,1.49,mm
Heptageniidae,Distance,1.96,mm
Heptageniidae,Distance,1.85,mm
Heptageniidae,Distance,2.03,mm
Heptageniidae,Distance,2.2,mm
Heptageniidae,Distance,2.28,mm
Heptageniidae,Distance,1.95,mm
Heptageniidae,Distance,3.37,mm
