Label,Type,Value,Unit
Baetidae,Perimeter,1.76,mm
Baetidae,Perimeter,2.64,mm
Baetidae,Perimeter,2.26,mm
Baetidae,Perimeter,2.49,mm
Baetidae,Perimeter,2.34,mm
Baetidae,Perimeter,2.38,mm
Baetidae,Perimeter,2.5,mm

