Label,Type,Value,Unit
Elmidae,Perimeter,2.16,mm
Elmidae,Perimeter,3.85,mm
Elmidae,Perimeter,3.32,mm
Elmidae,Perimeter,3.64,mm
Elmidae,Perimeter,2.17,mm
