Label,Type,Value,Unit
Hydrachnidae,Distance,1,mm
Hydrachnidae,Distance,0.93,mm
Hydrachnidae,Distance,0.87,mm
Hydrachnidae,Distance,1.11,mm
Hydrachnidae,Distance,1.28,mm
