Label,Type,Value,Unit
Heptageniidae,Distance,2.72,mm
Heptageniidae,Distance,3.27,mm
Heptageniidae,Distance,2.34,mm
Heptageniidae,Distance,3.12,mm
Heptageniidae,Distance,1.71,mm

