Label,Type,Value,Unit
Baetidae,Perimeter,4.3,mm
Baetidae,Perimeter,3.56,mm
Baetidae,Perimeter,2.24,mm
Baetidae,Perimeter,5.71,mm
Baetidae,Perimeter,1.75,mm
Baetidae,Perimeter,1.83,mm

