Label,Type,Value,Unit
Baetidae,Perimeter,5.19,mm
Baetidae,Perimeter,4.91,mm
Baetidae,Perimeter,3.54,mm
Baetidae,Perimeter,3.62,mm
Baetidae,Perimeter,3.07,mm
Baetidae,Perimeter,1.96,mm
Baetidae,Distance,1.1,mm
Baetidae,Perimeter,2.8,mm
