Label,Type,Value,Unit
Nemouridae,Distance,2.92,mm
Perlodidae,Distance,6.81,mm
Pteronidae,Distance,21,mm
Pteronidae,Distance,23,mm
Pteronidae,Distance,22,mm
Pteronidae,Distance,22,mm
