Label,Type,Value,Unit
Baetidae,Perimeter,5.86,mm
Baetidae,Perimeter,1.79,mm
Baetidae,Perimeter,3.97,mm
Baetidae,Perimeter,3.44,mm
Baetidae,Perimeter,4.07,mm
Baetidae,Perimeter,1.38,mm
Baetidae,Perimeter,2.26,mm
Baetidae,Perimeter,6.36,mm
