Label,Type,Value,Unit
Brachycentridae,Perimeter,2.64,mm
Brachycentridae,Perimeter,2.93,mm
Brachycentridae,Perimeter,2.28,mm
Brachycentridae,Distance,2.45,mm
Brachycentridae,Distance,11.5,mm
