Label,Type,Value,Unit
Baetidae,Perimeter,4.7,mm
Baetidae,Perimeter,2.73,mm
Baetidae,Perimeter,2.46,mm
Baetidae,Perimeter,5.86,mm
Baetidae,Perimeter,3.57,mm
Baetidae,Perimeter,1.48,mm
Baetidae,Perimeter,4.51,mm
