Label,Type,Value,Unit
Hydrachnidae,Distance,0.86,mm
Hydrachnidae,Distance,0.96,mm
Hydrachnidae,Distance,0.84,mm
Hydrachnidae,Distance,1.17,mm
Hydrachnidae,Distance,1.08,mm
