Label,Type,Value,Unit
Baetidae,Perimeter,4.36,mm
Baetidae,Perimeter,6.07,mm
Baetidae,Perimeter,5.84,mm
Baetidae,Perimeter,3.01,mm
Baetidae,Perimeter,6.05,mm
Baetidae,Perimeter,2.32,mm
