Label,Type,Value,Unit
Chironomidae,Perimeter,6.18,mm
Chironomidae,Perimeter,5.53,mm
Chironomidae,Perimeter,3.79,mm
Chironomidae,Perimeter,3.02,mm
Chironomidae,Perimeter,3.6,mm
Chironomidae,Perimeter,7.6,mm
