Label,Type,Value,Unit
Rhyacophilidae,Perimeter,3.44,mm
Rhyacophilidae,Perimeter,6.38,mm
Rhyacophilidae,Perimeter,4.3,mm
Rhyacophilidae,Perimeter,3.82,mm
Rhyacophilidae,Perimeter,4.1,mm
