Label,Type,Value,Unit
Tipulidae,Perimeter,13.65,mm
Tipulidae,Perimeter,8.07,mm
Tipulidae,Distance,2.97,mm
Tipulidae,Distance,29,mm
Tipulidae,Distance,34.16,mm
Tipulidae,Distance,18.5,mm
Tipulidae,Distance,13.5,mm
Tipulidae,Distance,17.67,mm
