Label,Type,Value,Unit
Chloroperlidae,Perimeter,2.8,mm
Chloroperlidae,Perimeter,4.32,mm
Chloroperlidae,Perimeter,2.44,mm
Chloroperlidae,Perimeter,2.59,mm
