Label,Type,Value,Unit
Baetidae,Perimeter,5.16,mm
Baetidae,Distance,1.38,mm
Baetidae,Perimeter,2.72,mm
Baetidae,Perimeter,1.97,mm
Baetidae,Perimeter,1.91,mm
Baetidae,Perimeter,2.33,mm
Baetidae,Perimeter,2.1,mm
