Label,Type,Value,Unit
Ceratopogonidae,Perimeter,6.81,mm
Ceratopogonidae,Perimeter,6.96,mm
Ceratopogonidae,Perimeter,6.58,mm
Ceratopogonidae,Perimeter,6.67,mm
Ceratopogonidae,Perimeter,5.9,mm
