Label,Type,Value,Unit,
"Hydroptilidae",Perimeter,"2.43","mm"
"Hydroptilidae",Perimeter,"4.48","mm"
"Glossosomatidae",Perimeter,"4.25","mm"
"Acari",Distance,"1.02","mm"
"Acari",Distance,"1.16","mm"
"Acari",Distance,"1.06","mm"
"Acari",Distance,"1.17","mm"
"Rhyacophilidae",Perimeter,"13.16","mm"
"Rhyacophilidae",Perimeter,"14.72","mm"
,Distance,"35.73","in"
