Label,Type,Value,Unit,
"Ceratopogonidae",Perimeter,"6.58","mm"
"Leptophlebiidae",Perimeter,"2.88","mm"
"Elmidae",Perimeter,"3.18","mm"
"Ephemerellidae",Distance,"2.25","mm"
"Ephemerellidae",Distance,"2.47","mm"
"Chloroperlidae",Distance,"1.19","mm"
"Chloroperlidae",Distance,"6.87","mm"
,Distance,"36.51","in"
