Label,Type,Value,Unit,
"Chloroperlidae",Distance,"4.05","mm"
"Brachycentridae",Distance,"2.11","mm"
"Brachycentridae",Distance,"2.01","mm"
"Brachycentridae",Perimeter,"3.96","mm"
"35.73",Distance,"35.54","in"
