Label,Type,Value,Unit
Heptageniidae,Distance,6.26,mm
Pteronarcidae,Perimeter,7.35,mm
Heptageniidae,Perimeter,2.85,mm
Heptageniidae,Perimeter,3.09,mm
,Distance,35.63,in
