Label,Type,Value,Unit,
"Ephemeriliidae",Perimeter,"3.52","mm"
"Ephemeriliidae",Perimeter,"5.03","mm"
"Ephemeriliidae",Perimeter,"4.22","mm"
"Ephemeriliidae",Perimeter,"5.42","mm"
,Distance,"3.69","in"
