Label,Type,Value,Unit
Chironomidae,Perimeter,4.1,mm
Chironomidae,Perimeter,3.85,mm
Chironomidae,Perimeter,3.94,mm
Chironomidae,Perimeter,3.47,mm
Chironomidae,Perimeter,2.83,mm
Chironomidae,Perimeter,4.65,mm
Chironomidae,Perimeter,4.71,mm

