Label,Type,Value,Unit
Ephemerellidae,Distance,6.64,mm
Ephemerellidae,Distance,10.5,mm
Ephemerellidae,Distance,13,mm
Ephemerellidae,Distance,13,mm
Ephemerellidae,Distance,14,mm

