Label,Type,Value,Unit
Baetidae,Perimeter,3.15,mm
Baetidae,Perimeter,2.52,mm
Baetidae,Perimeter,2.91,mm
Baetidae,Perimeter,1.71,mm
Baetidae,Perimeter,2.43,mm
Baetidae,Perimeter,1.65,mm
Baetidae,Perimeter,1.94,mm
Baetidae,Perimeter,2.72,mm
Baetidae,Perimeter,2.72,mm

