Label,Type,Value,Unit
Simuliidae,Perimeter,2.56,mm
Simuliidae,Perimeter,1.92,mm
Simuliidae,Perimeter,2.89,mm
Simuliidae,Perimeter,3.21,mm
Simuliidae,Perimeter,4.18,mm
Simuliidae,Perimeter,4.53,mm
Simuliidae,Perimeter,4.24,mm
Simuliidae,Distance,2.47,mm
Simuliidae,Perimeter,2.47,mm
Simuliidae,Perimeter,2.5,mm


