Label,Type,Value,Unit
Baetidae,Perimeter,1.47,mm
Baetidae,Perimeter,1.84,mm
Baetidae,Perimeter,2.38,mm
Baetidae,Perimeter,1.98,mm
Baetidae,Perimeter,1.37,mm
Baetidae,Perimeter,2.33,mm
Baetidae,Distance,1.29,mm
Baetidae,Perimeter,1.66,mm
Baetidae,Perimeter,2.66,mm
Baetidae,Perimeter,2.51,mm
Baetidae,Perimeter,1.77,mm
Baetidae,Perimeter,1.78,mm
Baetidae,Perimeter,2.01,mm
Baetidae,Perimeter,6.42,mm

